path,type,size_bytes,lines,package,runtime_or_dev,imports_in_count,imports_out_count,public_symbols,entrypoint,dynamic_reference_risk,side_effect_on_import,network_access,filesystem_write,starts_thread_or_process,qt_dependency,tests_covering_file,responsibility,current_status,proposed_action,destination,confidence,evidence
TerraLab/terrain/visibility_range.py,python,125,3,TerraLab.terrain,runtime,7,1,,,false,false,false,false,false,false,tests/test_morell_puig_den_cama.py;tests/test_terrain_visibility_range.py,Compatibility exports for visibility-range data contracts.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
TerraLab/terrain/worker.py,python,54546,1426,TerraLab.terrain,runtime,7,12,HorizonWorker;SurfaceSamplingRuntime;index_callback;prepare_stage,,true,true,false,false,true,true,tests/test_astro_rendering.py;tests/test_horizon_worker_bortle.py;tests/test_s2glc_download.py;tests/test_terrain_visibility_range.py;tests/test_worker_data_sources.py,TerraLab terrain runtime.,compatibility_risk,SPLIT,,0.90,Productive module has 1426 lines (>800 target). Potential top-level runtime call detected. 24 broad exception handlers.
TerraLab/tools/download_gaia_tap.py,python,51702,1531,TerraLab.tools,runtime,0,4,main,,true,true,true,true,false,false,,Download Gaia DR3 stars via ESA TAP and build TerraLab runtime cache.,compatibility_risk,MOVE,tools/download_gaia_tap.py,0.90,Developer tooling is currently inside the distributable package. Potential top-level runtime call detected. 20 broad exception handlers.
TerraLab/tools/download_gaia_tiles.py,python,526,21,TerraLab.tools,runtime,0,1,,,false,false,false,false,false,false,,CLI curt per descarregar Gaia en format de teseles. Mantingut separat del flux legacy `download_gaia_tap.py`.,compatibility_risk,MOVE,tools/download_gaia_tiles.py,0.90,Developer tooling is currently inside the distributable package.
TerraLab/ui/README.md,documentation,432,10,TerraLab.ui,runtime,0,0,,,false,false,false,false,false,false,,TerraLab ui runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/ui/__init__.py,python,0,0,TerraLab.ui,runtime,1,0,,,false,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/architecture/test_import_safety.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_compact_control_layout.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_data_sources.py;tests/test_design_system.py;tests/test_gaia_manifest_resolution.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_offscreen_functional_regressions.py;tests/test_onboarding_first_run.py;tests/test_process_canvas_interactions.py;tests/test_qt_lifecycle.py;tests/test_runtime_process_isolation.py;tests/test_s2glc_download.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_worker_data_sources.py,TerraLab ui runtime.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/ui/application_window.py,python,4857,135,TerraLab.ui,runtime,1,3,TerraLabMainWindow,,true,false,false,false,false,true,,Finestra d'aplicació de TerraLab i accions de nivell superior.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/ui/astro_canvas.py,python,53086,1394,TerraLab.ui,runtime,5,10,AstroCanvas,,true,true,false,true,true,true,tests/architecture/test_boundaries.py;tests/architecture/test_import_safety.py;tests/test_astro_rendering.py;tests/test_offscreen_functional_regressions.py;tests/test_process_canvas_interactions.py,Responsive UI presenter for the process-owned astronomical scene.,oversized,SPLIT,,0.90,Productive module has 1394 lines (>800 target). Potential top-level runtime call detected. 1 broad exception handlers.
TerraLab/ui/astronomical_widget.py,python,29394,726,TerraLab.ui,runtime,6,7,AstronomicalWidget,,true,true,false,false,false,true,tests/architecture/test_boundaries.py;tests/test_compact_control_layout.py;tests/test_data_layers_ui_contract.py;tests/test_gaia_manifest_resolution.py;tests/test_light_pollution_modes.py;tests/test_qt_lifecycle.py;tests/test_surface_mode_switch.py,Nova facade d'AstronomicalWidget centrada en UI + coordinadors. The public class composes focused UI responsibility mixins.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers. Potential top-level runtime call detected. 6 broad exception handlers.
TerraLab/ui/canvas_mixins/README.md,documentation,370,11,TerraLab.ui,runtime,0,0,,,false,false,false,false,false,false,,TerraLab ui runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/ui/canvas_mixins/__init__.py,python,131,5,TerraLab.ui,runtime,0,0,,,true,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_offscreen_functional_regressions.py;tests/test_process_canvas_interactions.py;tests/test_s2glc_download.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_worker_data_sources.py,UI-only astronomical canvas behavior.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/ui/canvas_mixins/interaction.py,python,14134,355,TerraLab.ui,runtime,1,3,CanvasInteractionMixin,,true,true,false,false,false,true,,"Canvas input state, visible-object registry, and picking support.",active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. Potential top-level runtime call detected. 6 broad exception handlers.
TerraLab/ui/copernicus_orthophoto_dialog.py,python,38668,1126,TerraLab.ui,runtime,2,3,CopernicusMapBridge;CopernicusOrthophotoSelectionDialog;build_map_html,,true,false,true,true,false,true,tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto_dialog.py,"Interactive Copernicus HRIM orthophoto area selector. The embedded web map is deliberately limited to interaction and display. The authoritative bounding box, projection, pixel dimensions and download request remain Python objects from :mod",compatibility_risk,SPLIT,,0.90,Productive module has 1126 lines (>800 target). 6 broad exception handlers.
TerraLab/ui/data_layers_dialog.py,python,38926,1116,TerraLab.ui,runtime,3,9,DataLayerChanges;DataLayersDialog,,true,false,false,false,false,true,tests/test_data_layers_ui_contract.py;tests/test_data_sources.py,Normal-use management dialog for typed geospatial data sources.,compatibility_risk,SPLIT,,0.90,Productive module has 1116 lines (>800 target). 2 broad exception handlers.
TerraLab/ui/data_library_dialog.py,python,8386,240,TerraLab.ui,runtime,2,1,configure_data_library;ensure_data_library_for_gui;library_free_space,,true,false,false,false,false,true,,Mandatory chooser and safe migration flow for the TerraLab data library.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
TerraLab/ui/design_system.py,python,19499,825,TerraLab.ui,runtime,10,1,apply_onboarding_theme;scoped_dialog_override,,false,false,false,false,false,true,tests/test_design_system.py,Sistema visual Qt que replica el llenguatge de l'onboarding.,oversized,SPLIT,,0.90,Productive module has 825 lines (>800 target).
TerraLab/ui/frame_presenter.py,python,14054,392,TerraLab.ui,runtime,1,4,SharedFramePresenter,,true,true,false,false,false,true,tests/test_runtime_process_isolation.py,A QWidget that only presents frames produced by the render process.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. Potential top-level runtime call detected. 1 broad exception handlers.
TerraLab/ui/layer_configurator.py,python,27949,755,TerraLab.ui,runtime,2,4,LayerConfiguratorWidget,,true,true,false,false,false,true,,Shared layer-library configurator used during and after onboarding.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. Potential top-level runtime call detected. 4 broad exception handlers.
TerraLab/ui/onboarding/__init__.py,python,220,8,TerraLab.ui,runtime,2,1,,,true,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_offscreen_functional_regressions.py;tests/test_onboarding_first_run.py;tests/test_process_canvas_interactions.py;tests/test_s2glc_download.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_worker_data_sources.py,Experiència de primer inici de TerraLab.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/ui/onboarding/assets/audio/fading-away.mp3,mp3,7504594,43573,TerraLab.ui,runtime,0,0,,,false,false,false,false,false,false,,TerraLab ui runtime.,compatibility_risk,SPLIT,,0.90,Productive module has 43573 lines (>800 target).
TerraLab/ui/onboarding/assets/onboarding.html,html,33209,199,TerraLab.ui,runtime,0,0,,,false,false,false,false,false,false,,TerraLab ui runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/ui/onboarding/first_run_manager.py,python,1674,45,TerraLab.ui,runtime,3,1,FirstRunManager,,false,false,false,false,false,false,tests/test_onboarding_first_run.py,Persistència i política de versions de l'onboarding.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/ui/onboarding/onboarding_bridge.py,python,325,14,TerraLab.ui,runtime,1,0,OnboardingBridge,,true,false,false,false,false,true,,Pont mínim entre el document HTML i el cicle de vida de Qt.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/ui/onboarding/onboarding_window.py,python,4966,150,TerraLab.ui,runtime,2,2,OnboardingWindow;onboarding_document_path,,true,true,false,false,false,true,,Finestra cinematogràfica de primer inici basada en Qt WebEngine.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. Potential top-level runtime call detected.
TerraLab/ui/onboarding_dialogs.py,python,89236,2398,TerraLab.ui,runtime,4,10,AssetOnboardingDialog;WelcomeOnboardingDialog;force_stop,,true,true,true,true,false,true,tests/test_copernicus_asset_integration.py,Onboarding dialogs: first-run welcome and per-layer asset assistant.,compatibility_risk,SPLIT,,0.90,Productive module has 2398 lines (>800 target). Potential top-level runtime call detected. 40 broad exception handlers.
TerraLab/ui/sky_controller.py,python,1453,46,TerraLab.ui,runtime,0,1,SkyController,,false,false,false,false,false,false,,UI input mapping helpers for sky camera interactions.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/ui/time_bar.py,python,8258,281,TerraLab.ui,runtime,1,0,ClickableLabel;RusticTimeBar,,true,false,false,false,false,true,tests/test_compact_control_layout.py;tests/test_light_pollution_modes.py,Interactive astronomical time bar widgets.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/ui/widget_bootstrap_helpers.py,python,2325,70,TerraLab.ui,runtime,1,2,widget_start_async_bootstrap,,true,false,true,false,false,false,,Non-blocking bootstrap for the process-owned astronomical runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/ui/widget_controls_builder.py,python,72517,1826,TerraLab.ui,runtime,1,10,build_deferred_controls_ui,,true,false,false,false,false,true,,Deferred controls builder for the astronomical widget.,compatibility_risk,SPLIT,,0.90,Productive module has 1826 lines (>800 target). 1 broad exception handlers.
TerraLab/ui/widget_init_helpers.py,python,18564,404,TerraLab.ui,runtime,2,14,astro_canvas_init;astronomical_widget_init,,true,true,true,false,false,true,,Initialization helpers for the astronomical widget.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. Potential top-level runtime call detected. 1 broad exception handlers.
TerraLab/ui/widget_misc_helpers.py,python,20263,571,TerraLab.ui,runtime,5,4,widget_ensure_copernicus_credentials_prompt;widget_maybe_resume_pending_gaia_download;widget_refresh_climate_status_indicator;widget_refresh_gaia_download_feedback;widget_refresh_milkyway_status_indicator;widget_reload_star_catalog_async;widget_set_scope_coord_inputs;widget_sync_constellation_controls;widget_update_custom_theme,,true,false,true,false,false,true,,Miscellaneous helpers for the astronomical widget.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers. 10 broad exception handlers.
TerraLab/ui/widget_mixins/README.md,documentation,333,7,TerraLab.ui,runtime,0,0,,,false,false,false,false,false,false,,TerraLab ui runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/ui/widget_mixins/__init__.py,python,465,15,TerraLab.ui,runtime,2,0,,,true,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_offscreen_functional_regressions.py;tests/test_process_canvas_interactions.py;tests/test_s2glc_download.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_worker_data_sources.py,Astronomical widget responsibility mixins.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/ui/widget_mixins/bootstrap_terrain.py,python,15387,370,TerraLab.ui,runtime,0,9,WidgetBootstrapTerrainMixin,,true,false,false,false,false,true,,Widget bootstrap and terrain-job lifecycle.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers. 3 broad exception handlers.
TerraLab/ui/widget_mixins/controls_time.py,python,27134,731,TerraLab.ui,runtime,0,6,WidgetControlsTimeMixin,,true,true,false,true,false,true,,"Time, animation, star-trail, and observing controls.",active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. Potential top-level runtime call detected. 2 broad exception handlers.
TerraLab/ui/widget_mixins/horizon_scope.py,python,19254,463,TerraLab.ui,runtime,0,6,WidgetHorizonScopeMixin,,true,true,false,true,false,true,,Horizon results and telescope/scope controls.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. Potential top-level runtime call detected. 1 broad exception handlers.
TerraLab/ui/widget_mixins/layers.py,python,27027,669,TerraLab.ui,runtime,0,6,WidgetLayersMixin,,true,false,false,false,false,true,tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_light_pollution_modes.py;tests/test_offscreen_functional_regressions.py;tests/test_recovered_sky_features.py;tests/test_runtime_process_isolation.py;tests/test_surface_mode_switch.py,"Layer availability, mode selection, and layer-state controls.",active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. 3 broad exception handlers.
TerraLab/ui/widget_mixins/surface_data.py,python,39793,1051,TerraLab.ui,runtime,1,8,WidgetSurfaceDataMixin,,true,false,false,false,false,true,tests/test_search_engine.py;tests/test_surface_mode_switch.py,"Surface refresh, data-layer dialog, and runtime status handling.",compatibility_risk,SPLIT,,0.90,Productive module has 1051 lines (>800 target).
TerraLab/ui/widget_runtime_helpers.py,python,14393,403,TerraLab.ui,runtime,4,8,open_calendar;recompute_visual_magnitude_model;request_relocation;run_smoke_scenes,,true,true,true,false,false,true,tests/test_light_pollution_modes.py,Runtime helper functions for AstronomicalWidget.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. Potential top-level runtime call detected. 4 broad exception handlers.
TerraLab/ui/workers/README.md,documentation,325,7,TerraLab.ui,runtime,0,0,,,false,false,false,false,false,false,,TerraLab ui runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/ui/workers/__init__.py,python,29,1,TerraLab.ui,runtime,0,0,,,false,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_offscreen_functional_regressions.py;tests/test_process_canvas_interactions.py;tests/test_s2glc_download.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_worker_data_sources.py,UI background workers.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/util/README.md,documentation,310,7,TerraLab.util,runtime,0,0,,,false,false,false,false,false,false,,TerraLab util runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/util/__init__.py,python,0,0,TerraLab.util,runtime,0,0,,,false,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/data/test_gaia_process_pipeline.py;tests/data/test_star_colours.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_offscreen_functional_regressions.py;tests/test_process_canvas_interactions.py;tests/test_s2glc_download.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_worker_data_sources.py,TerraLab util runtime.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/util/build_healpy_index.py,python,18563,565,TerraLab.util,runtime,1,2,build_healpy_catalog_index;main,,false,false,false,true,false,false,tests/data/test_gaia_process_pipeline.py,Build a HEALPix-ordered Gaia catalog and compact lookup index. This module builds: 1) `stars_catalog_healpy.npy` with rows ordered by HEALPix pixel (NESTED). 2) `stars_catalog_healpy.idx.npz` with sparse pixel -> row-range lookup data. The ,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. 5 broad exception handlers.
TerraLab/util/color.py,python,4826,157,TerraLab.util,runtime,3,1,bp_rp_to_rgb_arrays;color_from_bp_rp,,false,false,false,false,false,false,tests/data/test_star_colours.py;tests/test_astro_rendering.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_terrain_surface_render.py,Color utilities for stellar rendering.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers. 1 broad exception handlers.
TerraLab/util/gaia_importer.py,python,22877,663,TerraLab.util,runtime,4,3,build_gaia_catalog_from_tables;build_gaia_catalog_spawned,,true,true,false,true,true,false,tests/data/test_gaia_process_pipeline.py,Gaia table importer: stack ECSV/CSV files and build TerraLab runtime artifacts.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers. Potential top-level runtime call detected. 13 broad exception handlers.
TerraLab/util/healpy_catalog_reader.py,python,9798,303,TerraLab.util,runtime,1,1,CatalegEstelarHEALPix,,true,false,false,false,false,false,,Runtime reader for HEALPix-ordered Gaia catalogs. The reader keeps the large NPY catalog memory-mapped and loads only a small index file in RAM. Querying a FoV reads only the row ranges mapped by the HEALPix pixels intersecting the view.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. 5 broad exception handlers.
TerraLab/util/math2d.py,python,576,26,TerraLab.util,runtime,4,0,clamp;inv_lerp;lerp;saturate,,false,false,false,false,false,false,,2D math helpers used by scene and render modules.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/util/milkyway_importer.py,python,7644,241,TerraLab.util,runtime,1,1,convert_milkyway_fits_to_png,,true,false,false,true,false,false,,Milky Way FITS importer utilities (FITS -> RGBA PNG with optional star removal).,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. 2 broad exception handlers.
TerraLab/weather/README.md,documentation,280,7,TerraLab.weather,runtime,0,0,,,false,false,false,false,false,false,,TerraLab weather runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/weather/__init__.py,python,0,0,TerraLab.weather,runtime,0,0,,,false,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_offscreen_functional_regressions.py;tests/test_process_canvas_interactions.py;tests/test_s2glc_download.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_worker_data_sources.py,TerraLab weather runtime.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/weather/metno_provider.py,python,17628,543,TerraLab.weather,runtime,2,3,MetNoWeatherProvider,,false,false,true,true,true,false,,TerraLab weather runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. 10 broad exception handlers.
TerraLab/weather/system.py,python,50414,1329,TerraLab.weather,runtime,1,2,Cloud;Particle;WeatherControlWidget;WeatherPalette;WeatherSystem,,true,false,false,false,false,true,,Sistema meteorològic per al giny astronòmic. Generació procedural de clima optimitzada amb projecció esfèrica i memòria cau.,oversized,SPLIT,,0.90,Productive module has 1329 lines (>800 target). 8 broad exception handlers.
TerraLab/widgets/README.md,documentation,297,7,TerraLab.widgets,runtime,0,0,,,false,false,false,false,false,false,,TerraLab widgets runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/widgets/__init__.py,python,0,0,TerraLab.widgets,runtime,0,0,,,false,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_offscreen_functional_regressions.py;tests/test_process_canvas_interactions.py;tests/test_s2glc_download.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_spherical_math.py;tests/test_surface_mode_switch.py;tests/test_telescope_runtime.py;tests/test_terrain_representation.py;tests/test_visual_magnitude_engine.py;tests/test_worker_data_sources.py,TerraLab widgets runtime.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/widgets/constellation_drawing.py,python,65402,1722,TerraLab.widgets,runtime,3,3,ConstellationDrawingController;ConstellationGroup;ConstellationNode,,false,false,false,true,false,true,,TerraLab widgets runtime.,compatibility_risk,SPLIT,,0.90,Productive module has 1722 lines (>800 target). 5 broad exception handlers.
TerraLab/widgets/hint_overlay.py,python,5125,147,TerraLab.widgets,runtime,1,0,HintOverlay,,true,true,false,false,false,true,tests/test_light_pollution_modes.py,TerraLab widgets runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. Potential top-level runtime call detected.
TerraLab/widgets/measurement_tools.py,python,36013,1113,TerraLab.widgets,runtime,6,2,MeasurementController;MeasurementItem;RenderInfo,,false,false,false,false,false,true,,TerraLab widgets runtime.,oversized,SPLIT,,0.90,Productive module has 1113 lines (>800 target).
TerraLab/widgets/optica_telescopica.py,python,5628,171,TerraLab.widgets,runtime,2,0,calculate_mag_limit;calculate_star_brightness;calculate_star_radius_px;calculate_telescope_parameters,,false,false,false,false,false,false,tests/test_visual_magnitude_engine.py,"Realistic telescope/camera photometry helpers. This module centralizes the physical model used to derive limiting magnitude from focal length, aperture, ISO and exposure time.",compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
TerraLab/widgets/physical_math.py,python,10610,342,TerraLab.widgets,runtime,2,1,AtmosphericMath;InstrumentOpticsMath;VisualPhotometryMath,,false,false,false,false,false,false,,TerraLab widgets runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/widgets/scope_ui_manager.py,python,7809,214,TerraLab.widgets,runtime,2,4,ScopeUIManager,,true,false,true,false,false,true,tests/test_scope_ui_manager.py,UI manager extracted from AstronomicalWidget scope handlers.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/widgets/spherical_math.py,python,8846,296,TerraLab.widgets,runtime,7,1,altaz_to_ra_dec;angular_delta_signed;angular_distance;calculate_sun_times;destination_point;get_sun_alt_az;gmst_deg;julian_day;lst_deg;ra_dec_to_alt_az;screen_to_sky;sky_to_vector;slerp_arc_points;vector_to_sky,,false,false,false,true,false,false,tests/test_offscreen_functional_regressions.py;tests/test_spherical_math.py,TerraLab widgets runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. 1 broad exception handlers.
TerraLab/widgets/telescope_runtime.py,python,19121,558,TerraLab.widgets,runtime,7,4,compute_airmass;compute_extinction_k;fetch_copernicus_aod_pressure;on_resize;on_telescope_view_enabled;update_star_rendering_params;update_telescope_hud,,true,false,true,true,false,false,tests/test_astro_rendering.py;tests/test_light_pollution_modes.py;tests/test_telescope_runtime.py,TerraLab widgets runtime.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers. 13 broad exception handlers.
TerraLab/widgets/telescope_scope_mode.py,python,16297,471,TerraLab.widgets,runtime,6,2,SensorPreset;TelescopeScopeController,,false,false,false,false,false,true,tests/test_offscreen_functional_regressions.py,TerraLab widgets runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. 1 broad exception handlers.
TerraLab/widgets/terrain_config_dialog.py,python,18169,436,TerraLab.widgets,runtime,1,4,TerrainConfigDialog,,true,false,true,false,false,true,,TerraLab widgets runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. 1 broad exception handlers.
